datetime,basin_id,Year,Month,Day,qcfs,flag
1980-03-16,RC13172043,1980,3,16,-35279.3853,si
1980-03-17,RC13172043,1980,3,17,-35279.3853,si
1980-03-18,RC13172043,1980,3,18,-35279.3853,si
1980-03-19,RC13172043,1980,3,19,-35279.3853,si
1980-03-20,RC13172043,1980,3,20,-35279.3853,si
1980-03-21,RC13172043,1980,3,21,-35279.3853,si
1980-03-22,RC13172043,1980,3,22,-35279.3853,si
1980-03-23,RC13172043,1980,3,23,-35279.3853,si
1980-03-24,RC13172043,1980,3,24,-35279.3853,si
1980-03-25,RC13172043,1980,3,25,-35279.3853,si
1980-03-26,RC13172043,1980,3,26,-35279.3853,si
1980-03-27,RC13172043,1980,3,27,-35279.3853,si
1980-03-28,RC13172043,1980,3,28,-35279.3853,si
1980-03-29,RC13172043,1980,3,29,-35279.3853,si
1980-03-30,RC13172043,1980,3,30,-35279.3853,si
1980-03-31,RC13172043,1980,3,31,-35279.3853,si
1980-04-01,RC13172043,1980,4,1,-35279.3853,si
1980-04-02,RC13172043,1980,4,2,-35279.3853,si
1980-04-03,RC13172043,1980,4,3,-35279.3853,si
1980-04-04,RC13172043,1980,4,4,-35279.3853,si
1980-04-05,RC13172043,1980,4,5,-35279.3853,si
1980-04-06,RC13172043,1980,4,6,-35279.3853,si
1980-04-07,RC13172043,1980,4,7,-35279.3853,si
1980-04-08,RC13172043,1980,4,8,-35279.3853,si
1980-04-09,RC13172043,1980,4,9,-35279.3853,si
1980-04-10,RC13172043,1980,4,10,-35279.3853,si
1980-04-11,RC13172043,1980,4,11,-35279.3853,si
1980-04-12,RC13172043,1980,4,12,-35279.3853,si
1980-04-13,RC13172043,1980,4,13,-35279.3853,si
1980-04-14,RC13172043,1980,4,14,-35279.3853,si
1980-04-15,RC13172043,1980,4,15,-35279.3853,si
1980-04-16,RC13172043,1980,4,16,-35279.3853,si
1980-04-17,RC13172043,1980,4,17,-35279.3853,si
1980-04-18,RC13172043,1980,4,18,-35279.3853,si
1980-04-19,RC13172043,1980,4,19,-35279.3853,si
1980-04-20,RC13172043,1980,4,20,-35279.3853,si
1980-04-21,RC13172043,1980,4,21,-35279.3853,si
1980-04-22,RC13172043,1980,4,22,-35279.3853,si
1980-04-23,RC13172043,1980,4,23,-35279.3853,si
1980-04-24,RC13172043,1980,4,24,-35279.3853,si
1980-04-25,RC13172043,1980,4,25,-35279.3853,si
1980-04-26,RC13172043,1980,4,26,-35279.3853,si
1980-04-27,RC13172043,1980,4,27,-35279.3853,si
1980-04-28,RC13172043,1980,4,28,-35279.3853,si
1980-04-29,RC13172043,1980,4,29,-35279.3853,si
1980-04-30,RC13172043,1980,4,30,-35279.3853,si
1980-05-01,RC13172043,1980,5,1,-35279.3853,si
1980-05-02,RC13172043,1980,5,2,-35279.3853,si
1980-05-03,RC13172043,1980,5,3,-35279.3853,si
1980-05-04,RC13172043,1980,5,4,-35279.3853,si
1980-05-05,RC13172043,1980,5,5,-35279.3853,si
1980-05-06,RC13172043,1980,5,6,-35279.3853,si
1980-05-07,RC13172043,1980,5,7,-35279.3853,si
1980-05-08,RC13172043,1980,5,8,-35279.3853,si
1980-05-09,RC13172043,1980,5,9,-35279.3853,si
1980-05-10,RC13172043,1980,5,10,-35279.3853,si
1980-05-11,RC13172043,1980,5,11,-35279.3853,si
1980-05-12,RC13172043,1980,5,12,-35279.3853,si
1980-05-13,RC13172043,1980,5,13,-35279.3853,si
1980-05-14,RC13172043,1980,5,14,-35279.3853,si
1980-05-15,RC13172043,1980,5,15,-35279.3853,si
1980-05-16,RC13172043,1980,5,16,-35279.3853,si
1980-05-17,RC13172043,1980,5,17,-35279.3853,si
1980-05-18,RC13172043,1980,5,18,-35279.3853,si
1980-05-19,RC13172043,1980,5,19,-35279.3853,si
1980-05-20,RC13172043,1980,5,20,-35279.3853,si
1980-05-21,RC13172043,1980,5,21,-35279.3853,si
1980-05-22,RC13172043,1980,5,22,-35279.3853,si
1980-05-23,RC13172043,1980,5,23,-35279.3853,si
1980-05-24,RC13172043,1980,5,24,-35279.3853,si
1980-05-25,RC13172043,1980,5,25,-35279.3853,si
1980-05-26,RC13172043,1980,5,26,-35279.3853,si
1980-05-27,RC13172043,1980,5,27,-35279.3853,si
1980-05-28,RC13172043,1980,5,28,-35279.3853,si
1980-05-29,RC13172043,1980,5,29,-35279.3853,si
1980-05-30,RC13172043,1980,5,30,-35279.3853,si
1980-05-31,RC13172043,1980,5,31,-35279.3853,si
1980-06-01,RC13172043,1980,6,1,-35279.3853,si
1980-06-02,RC13172043,1980,6,2,-35279.3853,si
1980-06-03,RC13172043,1980,6,3,-35279.3853,si
1980-06-04,RC13172043,1980,6,4,-35279.3853,si
1980-06-05,RC13172043,1980,6,5,-35279.3853,si
1980-06-06,RC13172043,1980,6,6,-35279.3853,si
1980-06-07,RC13172043,1980,6,7,-35279.3853,si
1980-06-08,RC13172043,1980,6,8,-35279.3853,si
1980-06-09,RC13172043,1980,6,9,-35279.3853,si
1980-06-10,RC13172043,1980,6,10,-35279.3853,si
1980-06-11,RC13172043,1980,6,11,-35279.3853,si
1980-06-12,RC13172043,1980,6,12,-35279.3853,si
1980-06-13,RC13172043,1980,6,13,-35279.3853,si
1980-06-14,RC13172043,1980,6,14,-35279.3853,si
1980-06-15,RC13172043,1980,6,15,-35279.3853,si
1980-06-16,RC13172043,1980,6,16,-35279.3853,si
1980-06-17,RC13172043,1980,6,17,-35279.3853,si
1980-06-18,RC13172043,1980,6,18,-35279.3853,si
1980-06-19,RC13172043,1980,6,19,-35279.3853,si
1980-06-20,RC13172043,1980,6,20,-35279.3853,si
1980-06-21,RC13172043,1980,6,21,-35279.3853,si
1980-06-22,RC13172043,1980,6,22,-35279.3853,si
1980-06-23,RC13172043,1980,6,23,-35279.3853,si
1980-06-24,RC13172043,1980,6,24,-35279.3853,si
1980-06-25,RC13172043,1980,6,25,-35279.3853,si
1980-06-26,RC13172043,1980,6,26,-35279.3853,si
1980-06-27,RC13172043,1980,6,27,-35279.3853,si
1980-06-28,RC13172043,1980,6,28,-35279.3853,si
1980-06-29,RC13172043,1980,6,29,-35279.3853,si
1980-06-30,RC13172043,1980,6,30,-35279.3853,si
1980-07-01,RC13172043,1980,7,1,-35279.3853,si
1980-07-02,RC13172043,1980,7,2,-35279.3853,si
1980-07-03,RC13172043,1980,7,3,-35279.3853,si
1980-07-04,RC13172043,1980,7,4,-35279.3853,si
1980-07-05,RC13172043,1980,7,5,-35279.3853,si
1980-07-06,RC13172043,1980,7,6,-35279.3853,si
1980-07-07,RC13172043,1980,7,7,-35279.3853,si
1980-07-08,RC13172043,1980,7,8,-35279.3853,si
1980-07-09,RC13172043,1980,7,9,-35279.3853,si
1980-07-10,RC13172043,1980,7,10,-35279.3853,si
1980-07-11,RC13172043,1980,7,11,-35279.3853,si
1980-07-12,RC13172043,1980,7,12,-35279.3853,si
1980-07-13,RC13172043,1980,7,13,-35279.3853,si
1980-07-14,RC13172043,1980,7,14,-35279.3853,si
1980-07-15,RC13172043,1980,7,15,-35279.3853,si
1980-07-16,RC13172043,1980,7,16,-35279.3853,si
1980-07-17,RC13172043,1980,7,17,-35279.3853,si
1980-07-18,RC13172043,1980,7,18,-35279.3853,si
1980-07-19,RC13172043,1980,7,19,-35279.3853,si
1980-07-20,RC13172043,1980,7,20,-35279.3853,si
1980-07-21,RC13172043,1980,7,21,-35279.3853,si
1980-07-22,RC13172043,1980,7,22,-35279.3853,si
1980-07-23,RC13172043,1980,7,23,-35279.3853,si
1980-07-24,RC13172043,1980,7,24,-35279.3853,si
1980-07-25,RC13172043,1980,7,25,-35279.3853,si
1980-07-26,RC13172043,1980,7,26,-35279.3853,si
1980-07-27,RC13172043,1980,7,27,-35279.3853,si
1980-07-28,RC13172043,1980,7,28,-35279.3853,si
1980-07-29,RC13172043,1980,7,29,-35279.3853,si
1980-07-30,RC13172043,1980,7,30,-35279.3853,si
1980-07-31,RC13172043,1980,7,31,-35279.3853,si
1980-08-01,RC13172043,1980,8,1,-35279.3853,si
1980-08-02,RC13172043,1980,8,2,-35279.3853,si
1980-08-03,RC13172043,1980,8,3,-35279.3853,si
1980-08-04,RC13172043,1980,8,4,-35279.3853,si
1980-08-05,RC13172043,1980,8,5,-35279.3853,si
1980-08-06,RC13172043,1980,8,6,-35279.3853,si
1980-08-07,RC13172043,1980,8,7,-35279.3853,si
1980-08-08,RC13172043,1980,8,8,-35279.3853,si
1980-08-09,RC13172043,1980,8,9,-35279.3853,si
1980-08-10,RC13172043,1980,8,10,-35279.3853,si
1980-08-11,RC13172043,1980,8,11,-35279.3853,si
1980-08-12,RC13172043,1980,8,12,-35279.3853,si
1980-08-13,RC13172043,1980,8,13,-35279.3853,si
1980-08-14,RC13172043,1980,8,14,-35279.3853,si
1980-08-15,RC13172043,1980,8,15,-35279.3853,si
1980-08-16,RC13172043,1980,8,16,-35279.3853,si
1980-08-17,RC13172043,1980,8,17,-35279.3853,si
1980-08-18,RC13172043,1980,8,18,-35279.3853,si
1980-08-19,RC13172043,1980,8,19,-35279.3853,si
1980-08-20,RC13172043,1980,8,20,-35279.3853,si
1980-08-21,RC13172043,1980,8,21,-35279.3853,si
1980-08-22,RC13172043,1980,8,22,-35279.3853,si
1980-08-23,RC13172043,1980,8,23,-35279.3853,si
1980-08-24,RC13172043,1980,8,24,-35279.3853,si
1980-08-25,RC13172043,1980,8,25,-35279.3853,si
1980-08-26,RC13172043,1980,8,26,-35279.3853,si
1980-08-27,RC13172043,1980,8,27,-35279.3853,si
1980-08-28,RC13172043,1980,8,28,-35279.3853,si
1980-08-29,RC13172043,1980,8,29,-35279.3853,si
1980-08-30,RC13172043,1980,8,30,-35279.3853,si
1980-08-31,RC13172043,1980,8,31,-35279.3853,si
1980-09-01,RC13172043,1980,9,1,-35279.3853,si
1980-09-02,RC13172043,1980,9,2,-35279.3853,si
1980-09-03,RC13172043,1980,9,3,-35279.3853,si
1980-09-04,RC13172043,1980,9,4,-35279.3853,si
1980-09-05,RC13172043,1980,9,5,-35279.3853,si
1980-09-06,RC13172043,1980,9,6,-35279.3853,si
1980-09-07,RC13172043,1980,9,7,-35279.3853,si
1980-09-08,RC13172043,1980,9,8,-35279.3853,si
1980-09-09,RC13172043,1980,9,9,-35279.3853,si
1980-09-10,RC13172043,1980,9,10,-35279.3853,si
1980-09-11,RC13172043,1980,9,11,-35279.3853,si
1980-09-12,RC13172043,1980,9,12,-35279.3853,si
1980-09-13,RC13172043,1980,9,13,-35279.3853,si
1980-09-14,RC13172043,1980,9,14,-35279.3853,si
1980-09-15,RC13172043,1980,9,15,-35279.3853,si
1980-09-16,RC13172043,1980,9,16,-35279.3853,si
1980-09-17,RC13172043,1980,9,17,-35279.3853,si
1980-09-18,RC13172043,1980,9,18,-35279.3853,si
1980-09-19,RC13172043,1980,9,19,-35279.3853,si
1980-09-20,RC13172043,1980,9,20,-35279.3853,si
1980-09-21,RC13172043,1980,9,21,-35279.3853,si
1980-09-22,RC13172043,1980,9,22,-35279.3853,si
1980-09-23,RC13172043,1980,9,23,-35279.3853,si
1980-09-24,RC13172043,1980,9,24,-35279.3853,si
1980-09-25,RC13172043,1980,9,25,-35279.3853,si
1980-09-26,RC13172043,1980,9,26,-35279.3853,si
1980-09-27,RC13172043,1980,9,27,-35279.3853,si
1980-09-28,RC13172043,1980,9,28,-35279.3853,si
1980-09-29,RC13172043,1980,9,29,-35279.3853,si
1980-09-30,RC13172043,1980,9,30,-35279.3853,si
1980-10-01,RC13172043,1980,10,1,-35279.3853,si
1980-10-02,RC13172043,1980,10,2,-35279.3853,si
1980-10-03,RC13172043,1980,10,3,-35279.3853,si
1980-10-04,RC13172043,1980,10,4,-35279.3853,si
1980-10-05,RC13172043,1980,10,5,-35279.3853,si
1980-10-06,RC13172043,1980,10,6,-35279.3853,si
1980-10-07,RC13172043,1980,10,7,-35279.3853,si
1980-10-08,RC13172043,1980,10,8,-35279.3853,si
1980-10-09,RC13172043,1980,10,9,-35279.3853,si
1980-10-10,RC13172043,1980,10,10,-35279.3853,si
1980-10-11,RC13172043,1980,10,11,-35279.3853,si
1980-10-12,RC13172043,1980,10,12,-35279.3853,si
1980-10-13,RC13172043,1980,10,13,-35279.3853,si
1980-10-14,RC13172043,1980,10,14,-35279.3853,si
1980-10-15,RC13172043,1980,10,15,-35279.3853,si
1980-10-16,RC13172043,1980,10,16,-35279.3853,si
1980-10-17,RC13172043,1980,10,17,-35279.3853,si
1980-10-18,RC13172043,1980,10,18,-35279.3853,si
1980-10-19,RC13172043,1980,10,19,-35279.3853,si
1980-10-20,RC13172043,1980,10,20,-35279.3853,si
1980-10-21,RC13172043,1980,10,21,-35279.3853,si
1980-10-22,RC13172043,1980,10,22,-35279.3853,si
1980-10-23,RC13172043,1980,10,23,-35279.3853,si
1980-10-24,RC13172043,1980,10,24,-35279.3853,si
1980-10-25,RC13172043,1980,10,25,-35279.3853,si
1980-10-26,RC13172043,1980,10,26,-35279.3853,si
1980-10-27,RC13172043,1980,10,27,-35279.3853,si
1980-10-28,RC13172043,1980,10,28,-35279.3853,si
1980-10-29,RC13172043,1980,10,29,-35279.3853,si
1980-10-30,RC13172043,1980,10,30,-35279.3853,si
1980-10-31,RC13172043,1980,10,31,-35279.3853,si
1980-11-01,RC13172043,1980,11,1,-35279.3853,si
1980-11-02,RC13172043,1980,11,2,-35279.3853,si
1980-11-03,RC13172043,1980,11,3,-35279.3853,si
1980-11-04,RC13172043,1980,11,4,-35279.3853,si
1980-11-05,RC13172043,1980,11,5,-35279.3853,si
1980-11-06,RC13172043,1980,11,6,-35279.3853,si
1980-11-07,RC13172043,1980,11,7,-35279.3853,si
1980-11-08,RC13172043,1980,11,8,-35279.3853,si
1980-11-09,RC13172043,1980,11,9,-35279.3853,si
1980-11-10,RC13172043,1980,11,10,-35279.3853,si
1980-11-11,RC13172043,1980,11,11,-35279.3853,si
1980-11-12,RC13172043,1980,11,12,-35279.3853,si
1980-11-13,RC13172043,1980,11,13,-35279.3853,si
1980-11-14,RC13172043,1980,11,14,-35279.3853,si
1980-11-15,RC13172043,1980,11,15,-35279.3853,si
1980-11-16,RC13172043,1980,11,16,-35279.3853,si
1980-11-17,RC13172043,1980,11,17,-35279.3853,si
1980-11-18,RC13172043,1980,11,18,-35279.3853,si
1980-11-19,RC13172043,1980,11,19,-35279.3853,si
1980-11-20,RC13172043,1980,11,20,-35279.3853,si
1980-11-21,RC13172043,1980,11,21,-35279.3853,si
1980-11-22,RC13172043,1980,11,22,-35279.3853,si
1980-11-23,RC13172043,1980,11,23,-35279.3853,si
1980-11-24,RC13172043,1980,11,24,-35279.3853,si
1980-11-25,RC13172043,1980,11,25,-35279.3853,si
1980-11-26,RC13172043,1980,11,26,-35279.3853,si
1980-11-27,RC13172043,1980,11,27,-35279.3853,si
1980-11-28,RC13172043,1980,11,28,-35279.3853,si
1980-11-29,RC13172043,1980,11,29,-35279.3853,si
1980-11-30,RC13172043,1980,11,30,-35279.3853,si
1980-12-01,RC13172043,1980,12,1,-35279.3853,si
1980-12-02,RC13172043,1980,12,2,-35279.3853,si
1980-12-03,RC13172043,1980,12,3,-35279.3853,si
1980-12-04,RC13172043,1980,12,4,-35279.3853,si
1980-12-05,RC13172043,1980,12,5,-35279.3853,si
1980-12-06,RC13172043,1980,12,6,-35279.3853,si
1980-12-07,RC13172043,1980,12,7,-35279.3853,si
1980-12-08,RC13172043,1980,12,8,-35279.3853,si
1980-12-09,RC13172043,1980,12,9,-35279.3853,si
1980-12-10,RC13172043,1980,12,10,-35279.3853,si
1980-12-11,RC13172043,1980,12,11,-35279.3853,si
1980-12-12,RC13172043,1980,12,12,-35279.3853,si
1980-12-13,RC13172043,1980,12,13,-35279.3853,si
1980-12-14,RC13172043,1980,12,14,-35279.3853,si
1980-12-15,RC13172043,1980,12,15,-35279.3853,si
1980-12-16,RC13172043,1980,12,16,-35279.3853,si
1980-12-17,RC13172043,1980,12,17,-35279.3853,si
1980-12-18,RC13172043,1980,12,18,-35279.3853,si
1980-12-19,RC13172043,1980,12,19,-35279.3853,si
1980-12-20,RC13172043,1980,12,20,-35279.3853,si
1980-12-21,RC13172043,1980,12,21,-35279.3853,si
1980-12-22,RC13172043,1980,12,22,-35279.3853,si
1980-12-23,RC13172043,1980,12,23,-35279.3853,si
1980-12-24,RC13172043,1980,12,24,-35279.3853,si
1980-12-25,RC13172043,1980,12,25,-35279.3853,si
1980-12-26,RC13172043,1980,12,26,-35279.3853,si
1980-12-27,RC13172043,1980,12,27,-35279.3853,si
1980-12-28,RC13172043,1980,12,28,-35279.3853,si
1980-12-29,RC13172043,1980,12,29,-35279.3853,si
1980-12-30,RC13172043,1980,12,30,-35279.3853,si
1980-12-31,RC13172043,1980,12,31,-35279.3853,si
1981-01-01,RC13172043,1981,1,1,-35279.3853,si
1981-01-02,RC13172043,1981,1,2,-35279.3853,si
1981-01-03,RC13172043,1981,1,3,-35279.3853,si
1981-01-04,RC13172043,1981,1,4,-35279.3853,si
1981-01-05,RC13172043,1981,1,5,-35279.3853,si
1981-01-06,RC13172043,1981,1,6,-35279.3853,si
1981-01-07,RC13172043,1981,1,7,-35279.3853,si
1981-01-08,RC13172043,1981,1,8,-35279.3853,si
1981-01-09,RC13172043,1981,1,9,-35279.3853,si
1981-01-10,RC13172043,1981,1,10,-35279.3853,si
1981-01-11,RC13172043,1981,1,11,-35279.3853,si
1981-01-12,RC13172043,1981,1,12,-35279.3853,si
1981-01-13,RC13172043,1981,1,13,-35279.3853,si
1981-01-14,RC13172043,1981,1,14,-35279.3853,si
1981-01-15,RC13172043,1981,1,15,-35279.3853,si
1981-01-16,RC13172043,1981,1,16,-35279.3853,si
1981-01-17,RC13172043,1981,1,17,-35279.3853,si
1981-01-18,RC13172043,1981,1,18,-35279.3853,si
1981-01-19,RC13172043,1981,1,19,-35279.3853,si
1981-01-20,RC13172043,1981,1,20,-35279.3853,si
1981-01-21,RC13172043,1981,1,21,-35279.3853,si
1981-01-22,RC13172043,1981,1,22,-35279.3853,si
1981-01-23,RC13172043,1981,1,23,-35279.3853,si
1981-01-24,RC13172043,1981,1,24,-35279.3853,si
1981-01-25,RC13172043,1981,1,25,-35279.3853,si
1981-01-26,RC13172043,1981,1,26,-35279.3853,si
1981-01-27,RC13172043,1981,1,27,-35279.3853,si
1981-01-28,RC13172043,1981,1,28,-35279.3853,si
1981-01-29,RC13172043,1981,1,29,-35279.3853,si
1981-01-30,RC13172043,1981,1,30,-35279.3853,si
1981-01-31,RC13172043,1981,1,31,-35279.3853,si
1981-02-01,RC13172043,1981,2,1,-35279.3853,si
1981-02-02,RC13172043,1981,2,2,-35279.3853,si
1981-02-03,RC13172043,1981,2,3,-35279.3853,si
1981-02-04,RC13172043,1981,2,4,-35279.3853,si
1981-02-05,RC13172043,1981,2,5,-35279.3853,si
1981-02-06,RC13172043,1981,2,6,-35279.3853,si
1981-02-07,RC13172043,1981,2,7,-35279.3853,si
1981-02-08,RC13172043,1981,2,8,-35279.3853,si
1981-02-09,RC13172043,1981,2,9,-35279.3853,si
1981-02-10,RC13172043,1981,2,10,-35279.3853,si
1981-02-11,RC13172043,1981,2,11,-35279.3853,si
1981-02-12,RC13172043,1981,2,12,-35279.3853,si
1981-02-13,RC13172043,1981,2,13,-35279.3853,si
1981-02-14,RC13172043,1981,2,14,-35279.3853,si
1981-02-15,RC13172043,1981,2,15,-35279.3853,si
1981-02-16,RC13172043,1981,2,16,-35279.3853,si
1981-02-17,RC13172043,1981,2,17,-35279.3853,si
1981-02-18,RC13172043,1981,2,18,-35279.3853,si
1981-02-19,RC13172043,1981,2,19,-35279.3853,si
1981-02-20,RC13172043,1981,2,20,-35279.3853,si
1981-02-21,RC13172043,1981,2,21,-35279.3853,si
1981-02-22,RC13172043,1981,2,22,-35279.3853,si
1981-02-23,RC13172043,1981,2,23,-35279.3853,si
1981-02-24,RC13172043,1981,2,24,-35279.3853,si
1981-02-25,RC13172043,1981,2,25,-35279.3853,si
1981-02-26,RC13172043,1981,2,26,-35279.3853,si
1981-02-27,RC13172043,1981,2,27,-35279.3853,si
1981-02-28,RC13172043,1981,2,28,-35279.3853,si
1981-03-01,RC13172043,1981,3,1,-35279.3853,si
1981-03-02,RC13172043,1981,3,2,-35279.3853,si
1981-03-03,RC13172043,1981,3,3,-35279.3853,si
1981-03-04,RC13172043,1981,3,4,-35279.3853,si
1981-03-05,RC13172043,1981,3,5,-35279.3853,si
1981-03-06,RC13172043,1981,3,6,-35279.3853,si
1981-03-07,RC13172043,1981,3,7,-35279.3853,si
1981-03-08,RC13172043,1981,3,8,-35279.3853,si
1981-03-09,RC13172043,1981,3,9,-35279.3853,si
1981-03-10,RC13172043,1981,3,10,-35279.3853,si
1981-03-11,RC13172043,1981,3,11,-35279.3853,si
1981-03-12,RC13172043,1981,3,12,-35279.3853,si
1981-03-13,RC13172043,1981,3,13,-35279.3853,si
1981-03-14,RC13172043,1981,3,14,-35279.3853,si
1981-03-15,RC13172043,1981,3,15,-35279.3853,si
1981-03-16,RC13172043,1981,3,16,-35279.3853,si
1981-03-17,RC13172043,1981,3,17,-35279.3853,si
1981-03-18,RC13172043,1981,3,18,-35279.3853,si
1981-03-19,RC13172043,1981,3,19,-35279.3853,si
1981-03-20,RC13172043,1981,3,20,-35279.3853,si
1981-03-21,RC13172043,1981,3,21,-35279.3853,si
1981-03-22,RC13172043,1981,3,22,-35279.3853,si
1981-03-23,RC13172043,1981,3,23,-35279.3853,si
1981-03-24,RC13172043,1981,3,24,-35279.3853,si
1981-03-25,RC13172043,1981,3,25,-35279.3853,si
1981-03-26,RC13172043,1981,3,26,-35279.3853,si
1981-03-27,RC13172043,1981,3,27,-35279.3853,si
1981-03-28,RC13172043,1981,3,28,-35279.3853,si
1981-03-29,RC13172043,1981,3,29,-35279.3853,si
1981-03-30,RC13172043,1981,3,30,-35279.3853,si
1981-03-31,RC13172043,1981,3,31,-35279.3853,si
1981-04-01,RC13172043,1981,4,1,-35279.3853,si
1981-04-02,RC13172043,1981,4,2,-35279.3853,si
1981-04-03,RC13172043,1981,4,3,-35279.3853,si
1981-04-04,RC13172043,1981,4,4,-35279.3853,si
1981-04-05,RC13172043,1981,4,5,-35279.3853,si
1981-04-06,RC13172043,1981,4,6,-35279.3853,si
1981-04-07,RC13172043,1981,4,7,-35279.3853,si
1981-04-08,RC13172043,1981,4,8,-35279.3853,si
1981-04-09,RC13172043,1981,4,9,-35279.3853,si
1981-04-10,RC13172043,1981,4,10,-35279.3853,si
1981-04-11,RC13172043,1981,4,11,-35279.3853,si
1981-04-12,RC13172043,1981,4,12,-35279.3853,si
1981-04-13,RC13172043,1981,4,13,-35279.3853,si
1981-04-14,RC13172043,1981,4,14,-35279.3853,si
1981-04-15,RC13172043,1981,4,15,-35279.3853,si
1981-04-16,RC13172043,1981,4,16,-35279.3853,si
1981-04-17,RC13172043,1981,4,17,-35279.3853,si
1981-04-18,RC13172043,1981,4,18,-35279.3853,si
1981-04-19,RC13172043,1981,4,19,-35279.3853,si
1981-04-20,RC13172043,1981,4,20,-35279.3853,si
1981-04-21,RC13172043,1981,4,21,-35279.3853,si
1981-04-22,RC13172043,1981,4,22,-35279.3853,si
1981-04-23,RC13172043,1981,4,23,-35279.3853,si
1981-04-24,RC13172043,1981,4,24,-35279.3853,si
