datetime,basin_id,Year,Month,Day,qcfs,flag
1980-05-12,RC13172135,1980,5,12,15.98050766196525,si
1980-05-13,RC13172135,1980,5,13,14.834132935837918,si
1980-05-14,RC13172135,1980,5,14,14.396663584631002,si
1980-05-15,RC13172135,1980,5,15,14.446620553831751,si
1980-05-16,RC13172135,1980,5,16,14.318256725248792,si
1980-05-17,RC13172135,1980,5,17,13.172574152527,si
1980-05-18,RC13172135,1980,5,18,12.824382349371957,si
1980-05-19,RC13172135,1980,5,19,13.06334170952204,si
1980-05-20,RC13172135,1980,5,20,13.383894359720875,si
1980-05-21,RC13172135,1980,5,21,13.835818915219752,si
1980-05-22,RC13172135,1980,5,22,15.04026385386921,si
1980-05-23,RC13172135,1980,5,23,14.19059879337546,si
1980-05-24,RC13172135,1980,5,24,13.635720307097877,si
1980-05-25,RC13172135,1980,5,25,13.969418103934334,si
1980-05-26,RC13172135,1980,5,26,15.049025636941627,si
1980-05-27,RC13172135,1980,5,27,14.753284212095291,si
1980-05-28,RC13172135,1980,5,28,15.075667767630083,si
1980-05-29,RC13172135,1980,5,29,14.981673911964293,si
1980-05-30,RC13172135,1980,5,30,16.36373670929396,si
1980-05-31,RC13172135,1980,5,31,18.55670688986979,si
1980-06-01,RC13172135,1980,6,1,20.955796290482546,si
1980-06-02,RC13172135,1980,6,2,20.501401663006625,si
1980-06-03,RC13172135,1980,6,3,19.217063851827877,si
1980-06-04,RC13172135,1980,6,4,17.956543171911083,si
1980-06-05,RC13172135,1980,6,5,16.616714430897,si
1980-06-06,RC13172135,1980,6,6,16.091910296286418,si
1980-06-07,RC13172135,1980,6,7,15.06270962704342,si
1980-06-08,RC13172135,1980,6,8,14.209944171321002,si
1980-06-09,RC13172135,1980,6,9,13.392204923928501,si
1980-06-10,RC13172135,1980,6,10,12.769969577327625,si
1980-06-11,RC13172135,1980,6,11,12.270008363012792,si
1980-06-12,RC13172135,1980,6,12,12.871577355885709,si
1980-06-13,RC13172135,1980,6,13,11.866871624713335,si
1980-06-14,RC13172135,1980,6,14,11.370064366255502,si
1980-06-15,RC13172135,1980,6,15,10.441854792621832,si
1980-06-16,RC13172135,1980,6,16,9.68185944992346,si
1980-06-17,RC13172135,1980,6,17,8.852653902016876,si
1980-06-18,RC13172135,1980,6,18,8.439955796979167,si
1980-06-19,RC13172135,1980,6,19,8.06063131945596,si
1980-06-20,RC13172135,1980,6,20,7.385624333777583,si
1980-06-21,RC13172135,1980,6,21,6.801362398509584,si
1980-06-22,RC13172135,1980,6,22,6.415275553226751,si
1980-06-23,RC13172135,1980,6,23,6.700104470912834,si
1980-06-24,RC13172135,1980,6,24,6.117512700237959,si
1980-06-25,RC13172135,1980,6,25,5.448485861714208,si
1980-06-26,RC13172135,1980,6,26,4.874332156028417,si
1980-06-27,RC13172135,1980,6,27,4.6900336389757085,si
1980-06-28,RC13172135,1980,6,28,4.263948010742709,si
1980-06-29,RC13172135,1980,6,29,4.38794779584425,si
1980-06-30,RC13172135,1980,6,30,4.242454174735917,si
1980-07-01,RC13172135,1980,7,1,4.071746196260126,si
1980-07-02,RC13172135,1980,7,2,4.692869026809792,si
1980-07-03,RC13172135,1980,7,3,4.146055049567583,si
1980-07-04,RC13172135,1980,7,4,3.4570347347810007,si
1980-07-05,RC13172135,1980,7,5,3.0513313535144584,si
1980-07-06,RC13172135,1980,7,6,2.833192216183125,si
1980-07-07,RC13172135,1980,7,7,2.6528977975320833,si
1980-07-08,RC13172135,1980,7,8,2.507162932879375,si
1980-07-09,RC13172135,1980,7,9,2.375102964793208,si
1980-07-10,RC13172135,1980,7,10,2.186349777910208,si
1980-07-11,RC13172135,1980,7,11,2.0465294192135,si
1980-07-12,RC13172135,1980,7,12,1.9655028859563752,si
1980-07-13,RC13172135,1980,7,13,1.9571980603875,si
1980-07-14,RC13172135,1980,7,14,1.9035486450125834,si
1980-07-15,RC13172135,1980,7,15,1.7914380245287083,si
1980-07-16,RC13172135,1980,7,16,1.601014481764625,si
1980-07-17,RC13172135,1980,7,17,1.478705593928,si
1980-07-18,RC13172135,1980,7,18,1.3964343204970835,si
1980-07-19,RC13172135,1980,7,19,1.3146450191488752,si
1980-07-20,RC13172135,1980,7,20,1.2484756744709167,si
1980-07-21,RC13172135,1980,7,21,1.1448844163584169,si
1980-07-22,RC13172135,1980,7,22,1.0609908003239583,si
1980-07-23,RC13172135,1980,7,23,0.9844312970421251,si
1980-07-24,RC13172135,1980,7,24,0.9065421070185417,si
1980-07-25,RC13172135,1980,7,25,0.8604755228854584,si
1980-07-26,RC13172135,1980,7,26,0.7999824570830834,si
1980-07-27,RC13172135,1980,7,27,0.7446007232430418,si
1980-07-28,RC13172135,1980,7,28,0.7084150155964584,si
1980-07-29,RC13172135,1980,7,29,0.812545558606875,si
1980-07-30,RC13172135,1980,7,30,0.8517642251195833,si
1980-07-31,RC13172135,1980,7,31,0.8702698783569583,si
1980-08-01,RC13172135,1980,8,1,0.83993232917375,si
1980-08-02,RC13172135,1980,8,2,0.6908953046397084,si
1980-08-03,RC13172135,1980,8,3,0.6551856980069584,si
1980-08-04,RC13172135,1980,8,4,0.6523737355905417,si
1980-08-05,RC13172135,1980,8,5,0.5841010032372085,si
1980-08-06,RC13172135,1980,8,6,0.5694065124238333,si
1980-08-07,RC13172135,1980,8,7,0.5291651616280417,si
1980-08-08,RC13172135,1980,8,8,0.4809799750696667,si
1980-08-09,RC13172135,1980,8,9,0.46125313950629165,si
1980-08-10,RC13172135,1980,8,10,0.45135282522033343,si
1980-08-11,RC13172135,1980,8,11,0.4070195454210834,si
1980-08-12,RC13172135,1980,8,12,0.3687352470125417,si
1980-08-13,RC13172135,1980,8,13,0.36917314929254175,si
1980-08-14,RC13172135,1980,8,14,0.35358891932712505,si
1980-08-15,RC13172135,1980,8,15,0.352680801816625,si
1980-08-16,RC13172135,1980,8,16,0.3709892518834167,si
1980-08-17,RC13172135,1980,8,17,0.365300554005,si
1980-08-18,RC13172135,1980,8,18,0.420170989846875,si
1980-08-19,RC13172135,1980,8,19,0.43212698753429163,si
1980-08-20,RC13172135,1980,8,20,0.40160959824133335,si
1980-08-21,RC13172135,1980,8,21,0.3799756364478334,si
1980-08-22,RC13172135,1980,8,22,0.3842076765235417,si
1980-08-23,RC13172135,1980,8,23,0.367208960393,si
1980-08-24,RC13172135,1980,8,24,0.32246836967262504,si
1980-08-25,RC13172135,1980,8,25,0.330335116388,si
1980-08-26,RC13172135,1980,8,26,0.323368011655125,si
1980-08-27,RC13172135,1980,8,27,0.30267011012850004,si
1980-08-28,RC13172135,1980,8,28,0.3162398866047083,si
1980-08-29,RC13172135,1980,8,29,0.33647628386016665,si
1980-08-30,RC13172135,1980,8,30,0.34552036381570833,si
1980-08-31,RC13172135,1980,8,31,0.33742058422370835,si
1980-09-01,RC13172135,1980,9,1,0.34305226357608337,si
1980-09-02,RC13172135,1980,9,2,0.3284277841554583,si
1980-09-03,RC13172135,1980,9,3,0.3663458544105417,si
1980-09-04,RC13172135,1980,9,4,0.33880040312500004,si
1980-09-05,RC13172135,1980,9,5,0.29047461991725004,si
1980-09-06,RC13172135,1980,9,6,0.2533583699256667,si
1980-09-07,RC13172135,1980,9,7,0.2554441443944167,si
1980-09-08,RC13172135,1980,9,8,0.33002440588583337,si
1980-09-09,RC13172135,1980,9,9,0.3179149216835417,si
1980-09-10,RC13172135,1980,9,10,0.49011119404745834,si
1980-09-11,RC13172135,1980,9,11,0.8353707882325834,si
1980-09-12,RC13172135,1980,9,12,0.49201971815112505,si
1980-09-13,RC13172135,1980,9,13,1.1517337759957083,si
1980-09-14,RC13172135,1980,9,14,1.4414992620225,si
1980-09-15,RC13172135,1980,9,15,0.5783851866120833,si
1980-09-16,RC13172135,1980,9,16,0.4866462775425,si
1980-09-17,RC13172135,1980,9,17,0.42940538660649996,si
1980-09-18,RC13172135,1980,9,18,0.6218800954333333,si
1980-09-19,RC13172135,1980,9,19,0.5791318276568334,si
1980-09-20,RC13172135,1980,9,20,0.8302051010611666,si
1980-09-21,RC13172135,1980,9,21,0.9635688437279584,si
1980-09-22,RC13172135,1980,9,22,0.6335814447048334,si
1980-09-23,RC13172135,1980,9,23,0.5886692392569167,si
1980-09-24,RC13172135,1980,9,24,0.5578110778234167,si
1980-09-25,RC13172135,1980,9,25,0.5304087540740833,si
1980-09-26,RC13172135,1980,9,26,0.5367058506612084,si
1980-09-27,RC13172135,1980,9,27,0.4927388284443334,si
1980-09-28,RC13172135,1980,9,28,0.46222280759600004,si
1980-09-29,RC13172135,1980,9,29,0.4451425586518334,si
1980-09-30,RC13172135,1980,9,30,0.4307878835392083,si
1980-10-01,RC13172135,1980,10,1,0.4412110908165,si
1980-10-02,RC13172135,1980,10,2,0.44748577728358335,si
1980-10-03,RC13172135,1980,10,3,0.4325934947212917,si
1980-10-04,RC13172135,1980,10,4,0.40238686007387503,si
1980-10-05,RC13172135,1980,10,5,0.4095783602963333,si
1980-10-06,RC13172135,1980,10,6,0.43221427370112503,si
1980-10-07,RC13172135,1980,10,7,0.4144296289220834,si
1980-10-08,RC13172135,1980,10,8,0.40827348213133335,si
1980-10-09,RC13172135,1980,10,9,0.42182523339608335,si
1980-10-10,RC13172135,1980,10,10,0.41942059661525005,si
1980-10-11,RC13172135,1980,10,11,0.4304482591264167,si
1980-10-12,RC13172135,1980,10,12,0.8621893158475418,si
1980-10-13,RC13172135,1980,10,13,0.57629502723475,si
1980-10-14,RC13172135,1980,10,14,0.5219852416842917,si
1980-10-15,RC13172135,1980,10,15,0.529799384211125,si
1980-10-16,RC13172135,1980,10,16,0.5490379793325417,si
1980-10-17,RC13172135,1980,10,17,0.5226414918115,si
1980-10-18,RC13172135,1980,10,18,0.49743827328900003,si
1980-10-19,RC13172135,1980,10,19,0.49743827328900003,si
1980-10-20,RC13172135,1980,10,20,0.5002939965045,si
1980-10-21,RC13172135,1980,10,21,-33809.389937584085,si
1980-10-22,RC13172135,1980,10,22,-35279.3853,si
1980-10-23,RC13172135,1980,10,23,-35279.3853,si
1980-10-24,RC13172135,1980,10,24,-35279.3853,si
1980-10-25,RC13172135,1980,10,25,-35279.3853,si
1980-10-26,RC13172135,1980,10,26,-35279.3853,si
1980-10-27,RC13172135,1980,10,27,-35279.3853,si
1980-10-28,RC13172135,1980,10,28,-35279.3853,si
1980-10-29,RC13172135,1980,10,29,-35279.3853,si
1980-10-30,RC13172135,1980,10,30,-35279.3853,si
1980-10-31,RC13172135,1980,10,31,-35279.3853,si
1980-11-01,RC13172135,1980,11,1,-35279.3853,si
1980-11-02,RC13172135,1980,11,2,-35279.3853,si
1980-11-03,RC13172135,1980,11,3,-35279.3853,si
1980-11-04,RC13172135,1980,11,4,-35279.3853,si
1980-11-05,RC13172135,1980,11,5,-35279.3853,si
1980-11-06,RC13172135,1980,11,6,-35279.3853,si
1980-11-07,RC13172135,1980,11,7,-35279.3853,si
1980-11-08,RC13172135,1980,11,8,-35279.3853,si
1980-11-09,RC13172135,1980,11,9,-35279.3853,si
1980-11-10,RC13172135,1980,11,10,-35279.3853,si
1980-11-11,RC13172135,1980,11,11,-35279.3853,si
1980-11-12,RC13172135,1980,11,12,-35279.3853,si
1980-11-13,RC13172135,1980,11,13,-35279.3853,si
1980-11-14,RC13172135,1980,11,14,-35279.3853,si
1980-11-15,RC13172135,1980,11,15,-35279.3853,si
1980-11-16,RC13172135,1980,11,16,-35279.3853,si
1980-11-17,RC13172135,1980,11,17,-35279.3853,si
1980-11-18,RC13172135,1980,11,18,-35279.3853,si
1980-11-19,RC13172135,1980,11,19,-35279.3853,si
1980-11-20,RC13172135,1980,11,20,-35279.3853,si
1980-11-21,RC13172135,1980,11,21,-35279.3853,si
1980-11-22,RC13172135,1980,11,22,-35279.3853,si
1980-11-23,RC13172135,1980,11,23,-35279.3853,si
1980-11-24,RC13172135,1980,11,24,-35279.3853,si
1980-11-25,RC13172135,1980,11,25,-35279.3853,si
1980-11-26,RC13172135,1980,11,26,-35279.3853,si
1980-11-27,RC13172135,1980,11,27,-35279.3853,si
1980-11-28,RC13172135,1980,11,28,-35279.3853,si
1980-11-29,RC13172135,1980,11,29,-35279.3853,si
1980-11-30,RC13172135,1980,11,30,-35279.3853,si
1980-12-01,RC13172135,1980,12,1,-35279.3853,si
1980-12-02,RC13172135,1980,12,2,-35279.3853,si
1980-12-03,RC13172135,1980,12,3,-35279.3853,si
1980-12-04,RC13172135,1980,12,4,-35279.3853,si
1980-12-05,RC13172135,1980,12,5,-35279.3853,si
1980-12-06,RC13172135,1980,12,6,-35279.3853,si
1980-12-07,RC13172135,1980,12,7,-35279.3853,si
1980-12-08,RC13172135,1980,12,8,-35279.3853,si
1980-12-09,RC13172135,1980,12,9,-35279.3853,si
1980-12-10,RC13172135,1980,12,10,-35279.3853,si
1980-12-11,RC13172135,1980,12,11,-35279.3853,si
1980-12-12,RC13172135,1980,12,12,-35279.3853,si
1980-12-13,RC13172135,1980,12,13,-35279.3853,si
1980-12-14,RC13172135,1980,12,14,-35279.3853,si
1980-12-15,RC13172135,1980,12,15,-35279.3853,si
1980-12-16,RC13172135,1980,12,16,-35279.3853,si
1980-12-17,RC13172135,1980,12,17,-35279.3853,si
1980-12-18,RC13172135,1980,12,18,-35279.3853,si
1980-12-19,RC13172135,1980,12,19,-35279.3853,si
1980-12-20,RC13172135,1980,12,20,-35279.3853,si
1980-12-21,RC13172135,1980,12,21,-35279.3853,si
1980-12-22,RC13172135,1980,12,22,-35279.3853,si
1980-12-23,RC13172135,1980,12,23,-35279.3853,si
1980-12-24,RC13172135,1980,12,24,-35279.3853,si
1980-12-25,RC13172135,1980,12,25,-35279.3853,si
1980-12-26,RC13172135,1980,12,26,-35279.3853,si
1980-12-27,RC13172135,1980,12,27,-35279.3853,si
1980-12-28,RC13172135,1980,12,28,-35279.3853,si
1980-12-29,RC13172135,1980,12,29,-35279.3853,si
1980-12-30,RC13172135,1980,12,30,-35279.3853,si
1980-12-31,RC13172135,1980,12,31,-35279.3853,si
1981-01-01,RC13172135,1981,1,1,-35279.3853,si
1981-01-02,RC13172135,1981,1,2,-35279.3853,si
1981-01-03,RC13172135,1981,1,3,-35279.3853,si
1981-01-04,RC13172135,1981,1,4,-35279.3853,si
1981-01-05,RC13172135,1981,1,5,-35279.3853,si
1981-01-06,RC13172135,1981,1,6,-35279.3853,si
1981-01-07,RC13172135,1981,1,7,-35279.3853,si
1981-01-08,RC13172135,1981,1,8,-35279.3853,si
1981-01-09,RC13172135,1981,1,9,-35279.3853,si
1981-01-10,RC13172135,1981,1,10,-35279.3853,si
1981-01-11,RC13172135,1981,1,11,-35279.3853,si
1981-01-12,RC13172135,1981,1,12,-35279.3853,si
1981-01-13,RC13172135,1981,1,13,-35279.3853,si
1981-01-14,RC13172135,1981,1,14,-35279.3853,si
1981-01-15,RC13172135,1981,1,15,-35279.3853,si
1981-01-16,RC13172135,1981,1,16,-35279.3853,si
1981-01-17,RC13172135,1981,1,17,-35279.3853,si
1981-01-18,RC13172135,1981,1,18,-35279.3853,si
1981-01-19,RC13172135,1981,1,19,-35279.3853,si
1981-01-20,RC13172135,1981,1,20,-35279.3853,si
1981-01-21,RC13172135,1981,1,21,-35279.3853,si
1981-01-22,RC13172135,1981,1,22,-35279.3853,si
1981-01-23,RC13172135,1981,1,23,-35279.3853,si
1981-01-24,RC13172135,1981,1,24,-35279.3853,si
1981-01-25,RC13172135,1981,1,25,-35279.3853,si
1981-01-26,RC13172135,1981,1,26,-35279.3853,si
1981-01-27,RC13172135,1981,1,27,-35279.3853,si
1981-01-28,RC13172135,1981,1,28,-35279.3853,si
1981-01-29,RC13172135,1981,1,29,-35279.3853,si
1981-01-30,RC13172135,1981,1,30,-35279.3853,si
1981-01-31,RC13172135,1981,1,31,-35279.3853,si
1981-02-01,RC13172135,1981,2,1,-35279.3853,si
1981-02-02,RC13172135,1981,2,2,-35279.3853,si
1981-02-03,RC13172135,1981,2,3,-35279.3853,si
1981-02-04,RC13172135,1981,2,4,-35279.3853,si
1981-02-05,RC13172135,1981,2,5,-35279.3853,si
1981-02-06,RC13172135,1981,2,6,-35279.3853,si
1981-02-07,RC13172135,1981,2,7,-35279.3853,si
1981-02-08,RC13172135,1981,2,8,-35279.3853,si
1981-02-09,RC13172135,1981,2,9,-35279.3853,si
1981-02-10,RC13172135,1981,2,10,-35279.3853,si
1981-02-11,RC13172135,1981,2,11,-35279.3853,si
1981-02-12,RC13172135,1981,2,12,-35279.3853,si
1981-02-13,RC13172135,1981,2,13,-35279.3853,si
1981-02-14,RC13172135,1981,2,14,-35279.3853,si
1981-02-15,RC13172135,1981,2,15,-35279.3853,si
1981-02-16,RC13172135,1981,2,16,-35279.3853,si
1981-02-17,RC13172135,1981,2,17,-35279.3853,si
1981-02-18,RC13172135,1981,2,18,-35279.3853,si
1981-02-19,RC13172135,1981,2,19,-35279.3853,si
1981-02-20,RC13172135,1981,2,20,-35279.3853,si
1981-02-21,RC13172135,1981,2,21,-35279.3853,si
1981-02-22,RC13172135,1981,2,22,-35279.3853,si
1981-02-23,RC13172135,1981,2,23,-35279.3853,si
1981-02-24,RC13172135,1981,2,24,-35279.3853,si
1981-02-25,RC13172135,1981,2,25,-35279.3853,si
1981-02-26,RC13172135,1981,2,26,-35279.3853,si
1981-02-27,RC13172135,1981,2,27,-35279.3853,si
1981-02-28,RC13172135,1981,2,28,-35279.3853,si
1981-03-01,RC13172135,1981,3,1,-35279.3853,si
1981-03-02,RC13172135,1981,3,2,-35279.3853,si
1981-03-03,RC13172135,1981,3,3,-35279.3853,si
1981-03-04,RC13172135,1981,3,4,-35279.3853,si
1981-03-05,RC13172135,1981,3,5,-35279.3853,si
1981-03-06,RC13172135,1981,3,6,-35279.3853,si
1981-03-07,RC13172135,1981,3,7,-35279.3853,si
1981-03-08,RC13172135,1981,3,8,-35279.3853,si
1981-03-09,RC13172135,1981,3,9,-35279.3853,si
1981-03-10,RC13172135,1981,3,10,-35279.3853,si
1981-03-11,RC13172135,1981,3,11,-35279.3853,si
1981-03-12,RC13172135,1981,3,12,-35279.3853,si
1981-03-13,RC13172135,1981,3,13,-35279.3853,si
1981-03-14,RC13172135,1981,3,14,-35279.3853,si
1981-03-15,RC13172135,1981,3,15,-35279.3853,si
1981-03-16,RC13172135,1981,3,16,-35279.3853,si
1981-03-17,RC13172135,1981,3,17,-35279.3853,si
1981-03-18,RC13172135,1981,3,18,-35279.3853,si
1981-03-19,RC13172135,1981,3,19,-35279.3853,si
1981-03-20,RC13172135,1981,3,20,-35279.3853,si
1981-03-21,RC13172135,1981,3,21,-35279.3853,si
1981-03-22,RC13172135,1981,3,22,-35279.3853,si
1981-03-23,RC13172135,1981,3,23,-35279.3853,si
1981-03-24,RC13172135,1981,3,24,-35279.3853,si
1981-03-25,RC13172135,1981,3,25,-35279.3853,si
1981-03-26,RC13172135,1981,3,26,-35279.3853,si
1981-03-27,RC13172135,1981,3,27,-35279.3853,si
1981-03-28,RC13172135,1981,3,28,-35279.3853,si
1981-03-29,RC13172135,1981,3,29,-35279.3853,si
1981-03-30,RC13172135,1981,3,30,-35279.3853,si
1981-03-31,RC13172135,1981,3,31,-35279.3853,si
1981-04-01,RC13172135,1981,4,1,-35279.3853,si
1981-04-02,RC13172135,1981,4,2,-35279.3853,si
1981-04-03,RC13172135,1981,4,3,-35279.3853,si
1981-04-04,RC13172135,1981,4,4,-35279.3853,si
1981-04-05,RC13172135,1981,4,5,-35279.3853,si
1981-04-06,RC13172135,1981,4,6,-35279.3853,si
1981-04-07,RC13172135,1981,4,7,-35279.3853,si
1981-04-08,RC13172135,1981,4,8,-35279.3853,si
1981-04-09,RC13172135,1981,4,9,-35279.3853,si
1981-04-10,RC13172135,1981,4,10,-35279.3853,si
